ccode,country,group,name,numcode,year,groupcon,aggdifxx,intercon,polity2,gdppc,country_pop,rebellion
731,NA,NA,NA,NA,1998,NA,NA,NA,-10,NA,-0.2165089158736274,NA
731,NA,NA,NA,NA,1999,NA,NA,NA,-10,NA,-0.21525682754948164,NA
731,NA,NA,NA,NA,2000,NA,NA,NA,-10,NA,-0.21398632398692582,NA
731,NA,NA,NA,NA,2001,NA,NA,NA,-10,NA,-0.21267523488496906,NA
731,NA,NA,NA,NA,2002,NA,NA,NA,-10,NA,-0.21134763379549937,NA
731,NA,NA,NA,NA,2003,NA,NA,NA,-10,NA,-0.21004253736190787,NA
694,NA,NA,NA,NA,1971,NA,NA,NA,-10,-0.02457908163118402,-0.3606502015594635,NA
694,NA,NA,NA,NA,1972,NA,NA,NA,-10,0.0623020031445888,-0.36057891966944466,NA
694,NA,NA,NA,NA,1973,NA,NA,NA,-10,0.2814707208057008,-0.3605037798384181,NA
694,NA,NA,NA,NA,1974,NA,NA,NA,-10,1.5975668491426425,-0.3604302539127131,NA
694,NA,NA,NA,NA,1975,NA,NA,NA,-10,1.5530381740022792,-0.36036146039464423,NA
694,NA,NA,NA,NA,1976,NA,NA,NA,-10,2.0263227313651426,-0.36030101288895533,NA
694,NA,NA,NA,NA,1977,NA,NA,NA,-10,2.148983982927938,-0.36024573502421675,NA
694,NA,NA,NA,NA,1978,NA,NA,NA,-10,2.314981125522935,-0.3601837957813382,NA
694,NA,NA,NA,NA,1979,NA,NA,NA,-10,3.1460848609853937,-0.3600987924811353,NA
694,NA,NA,NA,NA,1980,NA,NA,NA,-10,4.135416030020154,-0.3599800900662302,NA
694,NA,NA,NA,NA,1981,NA,NA,NA,-10,4.124585957663429,-0.3598234833809245,NA
694,NA,NA,NA,NA,1982,NA,NA,NA,-10,3.139197665461264,-0.35963548591561956,NA
694,NA,NA,NA,NA,1983,NA,NA,NA,-10,2.2888419759050453,-0.3594292146697414,NA
694,NA,NA,NA,NA,1984,NA,NA,NA,-10,2.123204461562824,-0.3592236764326548,NA
694,NA,NA,NA,NA,1985,NA,NA,NA,-10,1.7231212593844405,-0.3590332356047116,NA
694,NA,NA,NA,NA,1986,NA,NA,NA,-10,1.2141207808086976,-0.3588605927446173,NA
694,NA,NA,NA,NA,1987,NA,NA,NA,-10,1.2399709936174295,-0.35870365170442425,NA
694,NA,NA,NA,NA,1988,NA,NA,NA,-10,1.3329523332869302,-0.3585656853040874,NA
694,NA,NA,NA,NA,1989,NA,NA,NA,-10,1.3906983876495196,-0.35844940053221375,NA
694,NA,NA,NA,NA,1990,NA,NA,NA,-10,1.5742645779998097,-0.3583556011265133,NA
694,NA,NA,NA,NA,1991,NA,NA,NA,-10,1.4000975467362429,-0.35828438996541295,NA
694,NA,NA,NA,NA,1992,NA,NA,NA,-10,1.5716944885071165,-0.3582326806961065,NA
694,NA,NA,NA,NA,1993,NA,NA,NA,-10,1.4193088455518403,-0.35819356117428847,NA
694,NA,NA,NA,NA,1994,NA,NA,NA,-10,1.45508001770746,-0.3581577980611471,NA
694,NA,NA,NA,NA,1995,NA,NA,NA,-10,1.626082593579734,-0.3581166402604967,NA
694,NA,NA,NA,NA,1996,NA,NA,NA,-10,1.8209319313311194,-0.3580581988841318,NA
694,NA,NA,NA,NA,1997,NA,NA,NA,-10,2.3143482812758576,-0.3579759604416511,NA
694,NA,NA,NA,NA,1998,NA,NA,NA,-10,1.985451142610817,-0.35787153240847447,NA
694,NA,NA,NA,NA,1999,NA,NA,NA,-10,2.395417619165567,-0.35774983365938673,NA
694,NA,NA,NA,NA,2000,NA,NA,NA,-10,3.4762646139607107,-0.3576085108503732,NA
694,NA,NA,NA,NA,2001,NA,NA,NA,-10,3.285194113752083,-0.35746355514691075,NA
694,NA,NA,NA,NA,2002,NA,NA,NA,-10,3.507533457861249,-0.3572973036090858,NA
694,NA,NA,NA,NA,2003,NA,NA,NA,-10,4.071098320968542,-0.357034192032361,NA
517,NA,NA,NA,NA,1961,NA,NA,NA,-5,-0.44447966175197856,-0.3421390868854562,NA
517,NA,NA,NA,NA,1962,NA,NA,NA,-5,-0.44444628906364064,-0.3417879435248375,NA
517,NA,NA,NA,NA,1963,NA,NA,NA,-5,-0.4444103925297995,-0.3414504829949927,NA
517,NA,NA,NA,NA,1964,NA,NA,NA,-5,-0.44442800267711136,-0.3410721218605647,NA
451,NA,NA,NA,NA,1961,NA,NA,NA,6,-0.431555916183957,-0.3462925590341441,NA
451,NA,NA,NA,NA,1962,NA,NA,NA,6,-0.4310178692417829,-0.34605847203360046,NA
451,NA,NA,NA,NA,1963,NA,NA,NA,6,-0.43099839698966286,-0.345813569938432,NA
451,NA,NA,NA,NA,1964,NA,NA,NA,6,-0.43006475396156396,-0.34555759555257143,NA
349,NA,NA,NA,NA,1991,NA,NA,NA,10,0.41903426554792705,-0.3485618899534938,NA
349,NA,NA,NA,NA,1992,NA,NA,NA,10,0.40964086960339713,-0.34858073599531636,NA
349,NA,NA,NA,NA,1993,NA,NA,NA,10,0.4220722057194669,-0.34861129088809734,NA
349,NA,NA,NA,NA,1994,NA,NA,NA,10,0.5409708668551623,-0.3486260989516652,NA
349,NA,NA,NA,NA,1995,NA,NA,NA,10,0.955594584288091,-0.3486233405238447,NA
349,NA,NA,NA,NA,1996,NA,NA,NA,10,0.9666828318581125,-0.348631339321534,NA
349,NA,NA,NA,NA,1997,NA,NA,NA,10,0.9195133358105619,-0.3486485200188216,NA
349,NA,NA,NA,NA,1998,NA,NA,NA,10,1.0139196766804575,-0.3486763422033887,NA
349,NA,NA,NA,NA,1999,NA,NA,NA,10,1.0502008353541687,-0.3486672374626106,NA
349,NA,NA,NA,NA,2000,NA,NA,NA,10,0.8862903616363966,-0.3486294296407352,NA
349,NA,NA,NA,NA,2001,NA,NA,NA,10,0.9227606727748628,-0.34860927189896995,NA
349,NA,NA,NA,NA,2002,NA,NA,NA,10,1.0926850277767874,-0.3485933900418216,NA
349,NA,NA,NA,NA,2003,NA,NA,NA,10,1.495019737262114,-0.3485856548701012,NA
940,NA,NA,NA,NA,1978,NA,NA,NA,7,-0.3822692856774917,-0.36003369615653213,NA
940,NA,NA,NA,NA,1979,NA,NA,NA,7,-0.3609003846113682,-0.35998518254836037,NA
940,NA,NA,NA,NA,1980,NA,NA,NA,7,-0.3539615490566934,-0.3599356337260182,NA
940,NA,NA,NA,NA,1981,NA,NA,NA,7,-0.34691430897893427,-0.3598849468110788,NA
940,NA,NA,NA,NA,1982,NA,NA,NA,7,-0.3496598813153471,-0.3598333918594126,NA
940,NA,NA,NA,NA,1983,NA,NA,NA,7,-0.3570840414348001,-0.35978123249698857,NA
940,NA,NA,NA,NA,1984,NA,NA,NA,7,-0.3237616918780271,-0.35972897025613765,NA
940,NA,NA,NA,NA,1985,NA,NA,NA,7,-0.33744786903412294,-0.3596768816226321,NA
940,NA,NA,NA,NA,1986,NA,NA,NA,7,-0.35082255627606573,-0.35962512734401386,NA
940,NA,NA,NA,NA,1987,NA,NA,NA,7,-0.34087078236548607,-0.3595734759438225,NA
940,NA,NA,NA,NA,1988,NA,NA,NA,7,-0.31185894504763295,-0.3595213808804153,NA
940,NA,NA,NA,NA,1989,NA,NA,NA,7,-0.30630496604023555,-0.3594680126964755,NA
940,NA,NA,NA,NA,1990,NA,NA,NA,8,-0.3227626032094525,-0.35941275412144197,NA
940,NA,NA,NA,NA,1991,NA,NA,NA,8,-0.31900899346129485,-0.35935543797787095,NA
940,NA,NA,NA,NA,1992,NA,NA,NA,8,-0.2994737540792015,-0.35929618643389444,NA
940,NA,NA,NA,NA,1993,NA,NA,NA,8,-0.29128349004515275,-0.35923504449882415,NA
940,NA,NA,NA,NA,1994,NA,NA,NA,8,-0.2755344510852452,-0.35917217935010376,NA
940,NA,NA,NA,NA,1995,NA,NA,NA,8,-0.2604892635019958,-0.3591078803333088,NA
940,NA,NA,NA,NA,1996,NA,NA,NA,8,-0.24949278081628937,-0.3590420252803075,NA
940,NA,NA,NA,NA,1997,NA,NA,NA,8,-0.25406537534737245,-0.3589746656303131,NA
940,NA,NA,NA,NA,1998,NA,NA,NA,8,-0.29185456813363286,-0.3589059042617527,NA
940,NA,NA,NA,NA,1999,NA,NA,NA,8,-0.2925394329861443,-0.35883586334275797,NA
940,NA,NA,NA,NA,2000,NA,NA,NA,0,-0.31171209178120846,-0.35876465861155926,NA
940,NA,NA,NA,NA,2001,NA,NA,NA,0,-0.3260895918124783,-0.35869210360100784,NA
940,NA,NA,NA,NA,2002,NA,NA,NA,0,-0.3470406453890479,-0.35861823689051386,NA
940,NA,NA,NA,NA,2003,NA,NA,NA,NA,-0.35231851556195865,-0.35854374647955695,NA
115,NA,NA,NA,NA,1975,NA,NA,NA,5,-0.28008812680524575,-0.3591082339779012,NA
115,NA,NA,NA,NA,1976,NA,NA,NA,5,-0.2648487241175219,-0.3591164192427392,NA
115,NA,NA,NA,NA,1977,NA,NA,NA,5,-0.21489399466607606,-0.35911830963383296,NA
115,NA,NA,NA,NA,1978,NA,NA,NA,5,-0.18080248480475383,-0.359115480477094,NA
115,NA,NA,NA,NA,1979,NA,NA,NA,5,-0.16418588957514185,-0.3591108573777865,NA
115,NA,NA,NA,NA,1980,NA,NA,NA,-1,-0.1601890338213184,-0.3591063500167091,NA
115,NA,NA,NA,NA,1981,NA,NA,NA,-1,-0.12650581533943067,-0.3591023377580611,NA
115,NA,NA,NA,NA,1982,NA,NA,NA,-6,-0.11776675541224314,-0.3590973417244562,NA
115,NA,NA,NA,NA,1983,NA,NA,NA,-6,-0.13039776255835756,-0.35908862277777875,NA
115,NA,NA,NA,NA,1984,NA,NA,NA,-6,-0.13955178518654232,-0.35907282450935224,NA
115,NA,NA,NA,NA,1985,NA,NA,NA,-6,-0.13964074381124855,-0.35904771574329386,NA
115,NA,NA,NA,NA,1986,NA,NA,NA,-6,-0.1379008181504045,-0.3590123384242533,NA
115,NA,NA,NA,NA,1987,NA,NA,NA,-1,-0.11295468101206368,-0.35896799139236985,NA
115,NA,NA,NA,NA,1988,NA,NA,NA,-1,-0.058789272600873674,-0.35891755524359586,NA
115,NA,NA,NA,NA,1989,NA,NA,NA,-1,-0.27083925159505157,-0.35886480433021734,NA
115,NA,NA,NA,NA,1990,NA,NA,NA,2,-0.32425587746077655,-0.358812831434942,NA
115,NA,NA,NA,NA,1991,NA,NA,NA,5,-0.30770607272682576,-0.3587624402954798,NA
115,NA,NA,NA,NA,1992,NA,NA,NA,5,-0.3238343221703199,-0.35871325154763173,NA
115,NA,NA,NA,NA,1993,NA,NA,NA,5,-0.3186106909172228,-0.35866583102274546,NA
115,NA,NA,NA,NA,1994,NA,NA,NA,5,-0.2675462008110143,-0.3586203394683631,NA
115,NA,NA,NA,NA,1995,NA,NA,NA,5,-0.24480777273983265,-0.3585769633516332,NA
115,NA,NA,NA,NA,1996,NA,NA,NA,5,-0.19809379842653393,-0.3585360563171483,NA
115,NA,NA,NA,NA,1997,NA,NA,NA,5,-0.18264220064984318,-0.3584978112619587,NA
115,NA,NA,NA,NA,1998,NA,NA,NA,5,-0.13340615795580302,-0.35846135371943594,NA
115,NA,NA,NA,NA,1999,NA,NA,NA,5,-0.20037993797651518,-0.35842564204550803,NA
115,NA,NA,NA,NA,2000,NA,NA,NA,5,-0.18625634867293386,-0.35838986607256335,NA
115,NA,NA,NA,NA,2001,NA,NA,NA,5,-0.22053233431129834,-0.35835366572610783,NA
115,NA,NA,NA,NA,2002,NA,NA,NA,5,-0.15279778583055678,-0.3583172982022086,NA
115,NA,NA,NA,NA,2003,NA,NA,NA,5,-0.10779074415134286,-0.35828060275332374,NA
572,NA,NA,NA,NA,1968,NA,NA,NA,-8,-0.4240984023345113,-0.3588042282264948,NA
572,NA,NA,NA,NA,1969,NA,NA,NA,-8,-0.4168368603164541,-0.3587255198000362,NA
572,NA,NA,NA,NA,1970,NA,NA,NA,-8,-0.4157521713940439,-0.35864510744963246,NA
572,NA,NA,NA,NA,1971,NA,NA,NA,-8,-0.409551566111723,-0.3585632933806626,NA
572,NA,NA,NA,NA,1972,NA,NA,NA,-8,-0.4077573389274434,-0.3584793060049251,NA
572,NA,NA,NA,NA,1973,NA,NA,NA,-10,-0.3880456281184267,-0.35839237373421834,NA
572,NA,NA,NA,NA,1974,NA,NA,NA,-10,-0.3783949480127595,-0.35830113342938635,NA
572,NA,NA,NA,NA,1975,NA,NA,NA,-10,-0.3742530603620823,-0.3582045948855705,NA
572,NA,NA,NA,NA,1976,NA,NA,NA,-10,-0.38057801737233843,-0.35810277096257404,NA
572,NA,NA,NA,NA,1977,NA,NA,NA,-10,-0.37499174238862826,-0.35799564237069204,NA
572,NA,NA,NA,NA,1978,NA,NA,NA,-10,-0.368666647972232,-0.3578828876148405,NA
572,NA,NA,NA,NA,1979,NA,NA,NA,-9,-0.3548382608925059,-0.35776381226563797,NA
572,NA,NA,NA,NA,1980,NA,NA,NA,-9,-0.32905244488321095,-0.35763815269711563,NA
572,NA,NA,NA,NA,1981,NA,NA,NA,-9,-0.3267659248411687,-0.35750619825484914,NA
572,NA,NA,NA,NA,1982,NA,NA,NA,-7,-0.3380163898244916,-0.35736839903195594,NA
572,NA,NA,NA,NA,1983,NA,NA,NA,-7,-0.33827295651907263,-0.35722498650489654,NA
572,NA,NA,NA,NA,1984,NA,NA,NA,-7,-0.3538974324212874,-0.35707630145846,NA
572,NA,NA,NA,NA,1985,NA,NA,NA,-7,-0.3821723636731993,-0.3569230061725192,NA
572,NA,NA,NA,NA,1986,NA,NA,NA,-9,-0.36851168338422924,-0.3567653771328465,NA
572,NA,NA,NA,NA,1987,NA,NA,NA,-9,-0.3476142040782758,-0.35660439168449704,NA
572,NA,NA,NA,NA,1988,NA,NA,NA,-9,-0.33267329890063,-0.35644276967588134,NA
572,NA,NA,NA,NA,1989,NA,NA,NA,-9,-0.33549884194731944,-0.35628370033823237,NA
572,NA,NA,NA,NA,1990,NA,NA,NA,-9,-0.27228835660736417,-0.3561299420993707,NA
572,NA,NA,NA,NA,1991,NA,NA,NA,-9,-0.2706654825836126,-0.35598304456560104,NA
572,NA,NA,NA,NA,1992,NA,NA,NA,-6,-0.25572406700798705,-0.35584334209181073,NA
572,NA,NA,NA,NA,1993,NA,NA,NA,-7,-0.2495646709952245,-0.3557101595383234,NA
572,NA,NA,NA,NA,1994,NA,NA,NA,-7,-0.24499887215397,-0.355582114476278,NA
572,NA,NA,NA,NA,1995,NA,NA,NA,-7,-0.20972296253314185,-0.3554585253360965,NA
572,NA,NA,NA,NA,1996,NA,NA,NA,-7,-0.22779181987309866,-0.35533849836144543,NA
572,NA,NA,NA,NA,1997,NA,NA,NA,-7,-0.2164313406481762,-0.3552232873831523,NA
572,NA,NA,NA,NA,1998,NA,NA,NA,-7,-0.23904381241859302,-0.3551172454446541,NA
572,NA,NA,NA,NA,1999,NA,NA,NA,-7,-0.2458756500392451,-0.35502600513982213,NA
572,NA,NA,NA,NA,2000,NA,NA,NA,-7,-0.22339449977854559,-0.35495317364349854,NA
572,NA,NA,NA,NA,2001,NA,NA,NA,-7,-0.2504978333105539,-0.35490061562717035,NA
572,NA,NA,NA,NA,2002,NA,NA,NA,-7,-0.2657334122554051,-0.3548655726630171,NA
572,NA,NA,NA,NA,2003,NA,NA,NA,-7,-0.1683968639516205,-0.3548415055410308,NA
380,NA,NA,NA,NA,1960,NA,NA,NA,10,-0.17293076472230268,-0.3132924196538003,NA
380,NA,NA,NA,NA,1961,NA,NA,NA,10,-0.15002106684720312,-0.31306517406864365,NA
380,NA,NA,NA,NA,1962,NA,NA,NA,10,-0.126475603275608,-0.3127977544577936,NA
380,NA,NA,NA,NA,1963,NA,NA,NA,10,-0.10180965875315064,-0.3125229404600121,NA
380,NA,NA,NA,NA,1964,NA,NA,NA,10,-0.06460976055499537,-0.3121562688868374,NA
380,NA,NA,NA,NA,1965,NA,NA,NA,10,-0.02989522953121803,-0.31169010744497594,NA
380,NA,NA,NA,NA,1966,NA,NA,NA,10,0.002629472138991801,-0.3112146547951876,NA
380,NA,NA,NA,NA,1967,NA,NA,NA,10,0.03753349350908199,-0.31082799908759307,NA
380,NA,NA,NA,NA,1968,NA,NA,NA,10,0.06444618696060829,-0.310542884387321,NA
380,NA,NA,NA,NA,1969,NA,NA,NA,10,0.10475355340199882,-0.31018410230350707,NA
380,NA,NA,NA,NA,1970,NA,NA,NA,10,0.17050950083704766,-0.3097036021809003,NA
380,NA,NA,NA,NA,1971,NA,NA,NA,10,0.22243972199760384,-0.30934653045093313,NA
380,NA,NA,NA,NA,1972,NA,NA,NA,10,0.33958453014378265,-0.3091924314272824,NA
380,NA,NA,NA,NA,1973,NA,NA,NA,10,0.5064560067779404,-0.3091023356449494,NA
380,NA,NA,NA,NA,1974,NA,NA,NA,10,0.6097546042281009,-0.30895031347954116,NA
380,NA,NA,NA,NA,1975,NA,NA,NA,10,0.8752890092042153,-0.30874145741318787,NA
380,NA,NA,NA,NA,1976,NA,NA,NA,10,0.9736459718488555,-0.30854953127795676,NA
380,NA,NA,NA,NA,1977,NA,NA,NA,10,1.0496555395892233,-0.3083614309342249,NA
380,NA,NA,NA,NA,1978,NA,NA,NA,10,1.203143148174777,-0.308206733929718,NA
380,NA,NA,NA,NA,1979,NA,NA,NA,10,1.4987036682761636,-0.30809048773725445,NA
380,NA,NA,NA,NA,1980,NA,NA,NA,10,1.7895521203464853,-0.30798212460425,NA
380,NA,NA,NA,NA,1981,NA,NA,NA,10,1.591598609799691,-0.3079180056247021,NA
380,NA,NA,NA,NA,1982,NA,NA,NA,10,1.3496308120625393,-0.3078873992927077,NA
380,NA,NA,NA,NA,1983,NA,NA,NA,10,1.2015335553328892,-0.30786315856337604,NA
380,NA,NA,NA,NA,1984,NA,NA,NA,10,1.2658142038036178,-0.30781447134785894,NA
380,NA,NA,NA,NA,1985,NA,NA,NA,10,1.3401857246306619,-0.30772586087281384,NA
380,NA,NA,NA,NA,1986,NA,NA,NA,10,1.905226081171687,-0.3076008442944595,NA
380,NA,NA,NA,NA,1987,NA,NA,NA,10,2.4044363077490516,-0.3074209677949757,NA
380,NA,NA,NA,NA,1988,NA,NA,NA,10,2.763582997979163,-0.30717222704850455,NA
380,NA,NA,NA,NA,1989,NA,NA,NA,10,2.911258996491631,-0.3068090983511553,NA
380,NA,NA,NA,NA,1990,NA,NA,NA,10,3.5571479360843425,-0.3063855542976255,NA
380,NA,NA,NA,NA,1991,NA,NA,NA,10,3.718131435980236,-0.306009147853308,NA
380,NA,NA,NA,NA,1992,NA,NA,NA,10,3.8462468280887214,-0.30568320327737125,NA
380,NA,NA,NA,NA,1993,NA,NA,NA,10,2.74925334558283,-0.305358531821967,NA
380,NA,NA,NA,NA,1994,NA,NA,NA,10,2.96645036749804,-0.30495869481592947,NA
380,NA,NA,NA,NA,1995,NA,NA,NA,10,3.5164533884842215,-0.304661671937747,NA
380,NA,NA,NA,NA,1996,NA,NA,NA,10,3.8721776562314667,-0.304571273950035,NA
380,NA,NA,NA,NA,1997,NA,NA,NA,10,3.5203202046856124,-0.3045387129279301,NA
380,NA,NA,NA,NA,1998,NA,NA,NA,10,3.5575218331604312,-0.3045071292508804,NA
380,NA,NA,NA,NA,1999,NA,NA,NA,10,3.602648995377014,-0.3044627629292919,NA
380,NA,NA,NA,NA,2000,NA,NA,NA,10,3.4302661897311024,-0.3043712332788844,NA
380,NA,NA,NA,NA,2001,NA,NA,NA,10,3.1189352590803883,-0.30421787369392683,NA
380,NA,NA,NA,NA,2002,NA,NA,NA,10,3.466189906842763,-0.3040314194050249,NA
380,NA,NA,NA,NA,2003,NA,NA,NA,10,4.438353298415997,-0.30381749014624654,NA
510,NA,NA,NA,NA,1961,NA,NA,NA,-6,NA,-0.294889777421126,NA
510,NA,NA,NA,NA,1962,NA,NA,NA,-6,NA,-0.2929269534849359,NA
510,NA,NA,NA,NA,1963,NA,NA,NA,-6,NA,-0.2908936063871252,NA
510,NA,NA,NA,NA,1964,NA,NA,NA,-6,NA,-0.28878790360571516,NA
52,NA,NA,NA,NA,1962,NA,NA,NA,4,-0.35757492282542613,-0.3557633026757044,NA
52,NA,NA,NA,NA,1963,NA,NA,NA,4,-0.3502165576642499,-0.3556829096150057,NA
52,NA,NA,NA,NA,1964,NA,NA,NA,4,-0.34650981859066093,-0.3556143089939872,NA
52,NA,NA,NA,NA,1965,NA,NA,NA,4,-0.34399886170891747,-0.35555564257106353,NA
52,NA,NA,NA,NA,1966,NA,NA,NA,4,-0.34668840084689534,-0.35550754690650094,NA
52,NA,NA,NA,NA,1967,NA,NA,NA,4,-0.3419451650066333,-0.35546885175819376,NA
52,NA,NA,NA,NA,1968,NA,NA,NA,4,-0.34302308220176714,-0.3554331015048558,NA
52,NA,NA,NA,NA,1969,NA,NA,NA,4,-0.34091432453419673,-0.3553920080032222,NA
52,NA,NA,NA,NA,1970,NA,NA,NA,4,-0.3359469991979353,-0.355339449986894,NA
52,NA,NA,NA,NA,1971,NA,NA,NA,4,-0.3269189554165456,-0.3552727011775592,NA
52,NA,NA,NA,NA,1972,NA,NA,NA,4,-0.30324468506393054,-0.35519300254624186,NA
52,NA,NA,NA,NA,1973,NA,NA,NA,4,-0.2752506921699465,-0.3551037940903406,NA
52,NA,NA,NA,NA,1974,NA,NA,NA,4,-0.18141580496744814,-0.35501066982431656,NA
52,NA,NA,NA,NA,1975,NA,NA,NA,4,-0.1333452955046986,-0.35491780275435963,NA
52,NA,NA,NA,NA,1976,NA,NA,NA,4,-0.13034249485422741,-0.35482668461765954,NA
52,NA,NA,NA,NA,1977,NA,NA,NA,4,-0.054238210198404115,-0.35473599085447033,NA
52,NA,NA,NA,NA,1978,NA,NA,NA,4,-0.006956317175487036,-0.35464374748497635,NA
52,NA,NA,NA,NA,1979,NA,NA,NA,4,0.11426702278581208,-0.35454677170784626,NA
52,NA,NA,NA,NA,1980,NA,NA,NA,4,0.3031136410777931,-0.3544432245711997,NA
52,NA,NA,NA,NA,1981,NA,NA,NA,7,0.38121737819181006,-0.35433237949614693,NA
52,NA,NA,NA,NA,1982,NA,NA,NA,7,0.5021186856906077,-0.35421640335955396,NA
52,NA,NA,NA,NA,1983,NA,NA,NA,7,0.44367193429119395,-0.3541003372043375,NA
52,NA,NA,NA,NA,1984,NA,NA,NA,7,0.42976372552404984,-0.35399100958608104,NA
52,NA,NA,NA,NA,1985,NA,NA,NA,7,0.3756729316684089,-0.3538932043516343,NA
52,NA,NA,NA,NA,1986,NA,NA,NA,8,0.08082715789701338,-0.3538089983592397,NA
52,NA,NA,NA,NA,1987,NA,NA,NA,8,0.07623516789083355,-0.35373724065649653,NA
52,NA,NA,NA,NA,1988,NA,NA,NA,8,0.03930498256451543,-0.3536754364415533,NA
52,NA,NA,NA,NA,1989,NA,NA,NA,8,0.017027387361077517,-0.353619470577335,NA
52,NA,NA,NA,NA,1990,NA,NA,NA,8,0.09377019175674192,-0.3535663660193641,NA
52,NA,NA,NA,NA,1991,NA,NA,NA,8,0.11580229098416835,-0.35351501039464994,NA
52,NA,NA,NA,NA,1992,NA,NA,NA,8,0.12627783573608764,-0.3534662717399194,NA
52,NA,NA,NA,NA,1993,NA,NA,NA,8,0.04196567405352612,-0.3534216932315755,NA
52,NA,NA,NA,NA,1994,NA,NA,NA,8,0.06875207476047693,-0.3533837310920598,NA
52,NA,NA,NA,NA,1995,NA,NA,NA,9,0.10670938226260468,-0.35335363915219975,NA
52,NA,NA,NA,NA,1996,NA,NA,NA,9,0.15004539047655163,-0.35333210541147514,NA
52,NA,NA,NA,NA,1997,NA,NA,NA,9,0.1466858559701054,-0.353317323067514,NA
52,NA,NA,NA,NA,1998,NA,NA,NA,9,0.17757181826293575,-0.353305447039112,NA
52,NA,NA,NA,NA,1999,NA,NA,NA,9,0.2557629141618954,-0.35329105691915325,NA
52,NA,NA,NA,NA,2000,NA,NA,NA,9,0.39302640940033334,-0.3532703526357453,NA
52,NA,NA,NA,NA,2001,NA,NA,NA,9,0.4591203599531081,-0.3532415531061229,NA
52,NA,NA,NA,NA,2002,NA,NA,NA,9,0.47395566544952966,-0.35320566782484963,NA
52,NA,NA,NA,NA,2003,NA,NA,NA,9,0.703791634047564,-0.3531648636687916,NA
616,NA,NA,NA,NA,1960,NA,NA,NA,-9,NA,-0.3345523751649054,NA
616,NA,NA,NA,NA,1961,NA,NA,NA,-9,NA,-0.33416718547489377,NA
616,NA,NA,NA,NA,1962,NA,NA,NA,-9,NA,-0.33373420232569845,NA
616,NA,NA,NA,NA,1963,NA,NA,NA,-9,NA,-0.3332546152491302,NA
616,NA,NA,NA,NA,1964,NA,NA,NA,-9,NA,-0.3327334974376141,NA
616,NA,NA,NA,NA,1965,NA,NA,NA,-9,-0.42126831178045965,-0.3321752083644889,NA
616,NA,NA,NA,NA,1966,NA,NA,NA,-9,-0.4204322337794222,-0.33157684814409705,NA
616,NA,NA,NA,NA,1967,NA,NA,NA,-9,-0.41981219137571796,-0.33093700219806915,NA
616,NA,NA,NA,NA,1968,NA,NA,NA,-9,-0.4169746652353872,-0.33026374005301296,NA
616,NA,NA,NA,NA,1969,NA,NA,NA,-9,-0.41570230889593324,-0.32956821115844065,NA
616,NA,NA,NA,NA,1970,NA,NA,NA,-9,-0.4125835740408606,-0.3288582278448928,NA
616,NA,NA,NA,NA,1971,NA,NA,NA,-9,-0.407168625589359,-0.32813495392457354,NA
616,NA,NA,NA,NA,1972,NA,NA,NA,-9,-0.39442594805414505,-0.32739523874565973,NA
616,NA,NA,NA,NA,1973,NA,NA,NA,-9,-0.3836898651853349,-0.3266364781979713,NA
616,NA,NA,NA,NA,1974,NA,NA,NA,-9,-0.3658412484994687,-0.3258543963968914,NA
616,NA,NA,NA,NA,1975,NA,NA,NA,-9,-0.34958944663892555,-0.3250446210092779,NA
616,NA,NA,NA,NA,1976,NA,NA,NA,-9,-0.34777467536249956,-0.3242115372280762,NA
616,NA,NA,NA,NA,1977,NA,NA,NA,-8,-0.33677013647629556,-0.3233532289425859,NA
616,NA,NA,NA,NA,1978,NA,NA,NA,-8,-0.3208261376531398,-0.3224518467457447,NA
616,NA,NA,NA,NA,1979,NA,NA,NA,-8,-0.2982231851307666,-0.3214834714033048,NA
616,NA,NA,NA,NA,1980,NA,NA,NA,-8,-0.27013492222362667,-0.32043357776737236,NA
616,NA,NA,NA,NA,1981,NA,NA,NA,-8,-0.2813045347827248,-0.31929425062897987,NA
616,NA,NA,NA,NA,1982,NA,NA,NA,-8,-0.2917709866892118,-0.3180770831008554,NA
616,NA,NA,NA,NA,1983,NA,NA,NA,-8,-0.2921616735122368,-0.3168116655905281,NA
616,NA,NA,NA,NA,1984,NA,NA,NA,-8,-0.29828398148877333,-0.31553893728199117,NA
616,NA,NA,NA,NA,1985,NA,NA,NA,-8,-0.29952628243869944,-0.3142894530680256,NA
616,NA,NA,NA,NA,1986,NA,NA,NA,-8,-0.29269820705048666,-0.3130789340582378,NA
616,NA,NA,NA,NA,1987,NA,NA,NA,-6,-0.2848956306060661,-0.31190304649889566,NA
616,NA,NA,NA,NA,1988,NA,NA,NA,-6,-0.28200559781673806,-0.31074826187686566,NA
616,NA,NA,NA,NA,1989,NA,NA,NA,-6,-0.285656468411062,-0.30959166402256205,NA
616,NA,NA,NA,NA,1990,NA,NA,NA,-6,-0.25451157699419913,-0.3084195829650142,NA
616,NA,NA,NA,NA,1991,NA,NA,NA,-6,-0.24661980656772614,-0.30722772995980197,NA
616,NA,NA,NA,NA,1992,NA,NA,NA,-6,-0.2141733200503067,-0.30603174252780974,NA
616,NA,NA,NA,NA,1993,NA,NA,NA,-3,-0.23227841924527995,-0.304861043899123,NA
616,NA,NA,NA,NA,1994,NA,NA,NA,-3,-0.22150204004567212,-0.3037552036886773,NA
